store_name,street,city,state,zip,phone,longitude,latitude,province,timezone,temp_closed,reopen_date,store_open_date,coming_soon,start_date,end_date,hybrid_stores,temporarily_closed,state_name,brand,updated
FAMILY DOLLAR #4973,1235 French Rd,Depew,NY,14043-4808,716-809-9246,-78.706593,42.867034,,America/New_York,N,,11/29/2001 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #10943,225 W Main Street,Westfield,PA,16950-1401,814-826-6276,-77.544305,41.918788,,America/New_York,N,,07/31/2014 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,Pennsylvania,Family Dollar,2024-06-05
FAMILY DOLLAR #4203,29 W Main St,Cuba,NY,14727-1403,585-543-5013,-78.277132,42.21774,,America/New_York,N,,07/20/2000 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #3497,3896 Union Road,Cheektowaga,NY,14225-4263,716-706-2945,-78.753428,42.921231,,America/New_York,N,,11/12/1998 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #4740,2320 Genesee St,Cheektowaga,NY,14225-2821,716-427-6751,-78.79739809,42.91946493,,America/New_York,N,,07/04/2001 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #2160,1459 Kensington Ave,Buffalo,NY,14215-1436,716-431-3153,-78.80190418,42.94197215,,America/New_York,N,,06/23/1993 00:00:00,N,3/14/24,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #10066,3947 Bailey Ave,Buffalo,NY,14226-3204,716-515-6565,-78.81349,42.962504,,America/New_York,N,,03/07/2013 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #8469,3364 Bailey Ave,Buffalo,NY,14215-1102,716-249-4136,-78.814051,42.946728,,America/New_York,N,,01/18/2012 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #5273,670 South Ogden St,Buffalo,NY,14206-2317,716-431-5952,-78.802461,42.880021,,America/New_York,N,,07/03/2002 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #4705,1770 Broadway St,Buffalo,NY,14212-2033,716-427-6780,-78.809238,42.89867335,,America/New_York,N,,05/03/2001 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #12274,1756 Genesee Street,Buffalo,NY,14211,716-427-0502,-78.816086,42.911945,,America/New_York,N,,04/25/2019 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #7610,2250 Senecca St,Buffalo,NY,14210-2438,716-427-7281,-78.805419,42.852086,,America/New_York,N,,02/08/2007 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #3197,1234 Abbott Rd,Lackawanna,NY,14218-1902,716-463-5244,-78.802363,42.831465,,America/New_York,N,,08/14/1997 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #5040,738 E Delavan Ave,Buffalo,NY,14215-3044,716-262-8968,-78.82968346,42.92236678,,America/New_York,N,,01/31/2002 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #8197,2375 Sheridan Dr.,Tonawanda,NY,14150-9403,716-243-8320,-78.845035,42.980384,,America/New_York,N,,05/20/2010 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #4950,1185 Genesee St,Buffalo,NY,14211-2207,716-262-8612,-78.834543,42.903941,,America/New_York,N,,02/28/2002 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #3845,710 Kenmore Ave,Buffalo,NY,14216-1526,716-249-0230,-78.844339,42.958142,,America/New_York,N,,07/22/1999 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #3125,1909 S Park Ave Ste 21,Buffalo,NY,14220-1828,716-936-8521,-78.824075,42.846508,,America/New_York,N,,05/30/1997 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #12272,1031 Clinton Street,Buffalo,NY,14206,716-261-9673,-78.836612,42.878192,,America/New_York,N,,06/06/2019 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #10069,928 Broadway St.,Buffalo,NY,14212-1240,716-517-3207,-78.84047929,42.89302552,,America/New_York,N,,11/21/2012 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #4676,782 Young St,Tonawanda,NY,14150-4101,716-799-6032,-78.85948,43.003349,,America/New_York,N,,04/05/2001 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #8785,3231 South Park Ave,Lackawanna,NY,14218,716-427-0953,-78.824304,42.811693,,America/New_York,N,,04/19/2012 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #1551,1307 Jefferson Ave,Buffalo,NY,14208-2102,716-261-9792,-78.85302927,42.91037448,,America/New_York,N,,11/17/1988 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #11651,909 Jefferson Avenue,Buffalo,NY,14204,716-515-4126,-78.85369875,42.89998751,,America/New_York,N,,02/23/2017 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #895,459 William St,Buffalo,NY,14204-1811,716-515-4210,-78.854854,42.88423,,America/New_York,N,,05/05/1988 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #4516,1000 Hertel Ave,Buffalo,NY,14216-2615,716-249-4152,-78.870777,42.948333,,America/New_York,N,,11/22/2000 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #12093,121 Ridge Road,Lackawanna,NY,14218,716-427-6792,-78.84671,42.827297,,America/New_York,N,,03/22/2018 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #8302,1384 Main St,Buffalo,NY,14209-1733,716-517-3206,-78.86619,42.911592,,America/New_York,N,,09/23/2010 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #5132,438 South Park Ave,Buffalo,NY,14204-2618,716-249-4154,-78.863337,42.871974,,America/New_York,N,,03/28/2002 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #7751,2929 Saunders Settlement Road,Sanborn,NY,14132,716-216-0009,-78.886227,43.143752,,America/New_York,N,,07/31/2008 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #6320,400 Virginia St,Buffalo,NY,14201-2023,716-517-3203,-78.876764,42.897554,,America/New_York,N,,06/17/2004 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #11878,127 Skillen Street,Buffalo,NY,14207-1755,716-515-4125,-78.89429364,42.95938922,,America/New_York,N,,06/15/2017 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #3113,492 Grant St,Buffalo,NY,14213-1145,716-249-4120,-78.889992,42.92749,,America/New_York,N,,05/23/1997 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #4665,265 W Ferry St,Buffalo,NY,14213-1816,716-515-4866,-78.891287,42.914736,,America/New_York,N,,05/03/2001 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #8078,517 Niagara St.,Buffalo,NY,14201,716-517-3205,-78.888732,42.898134,,America/New_York,N,,01/06/2010 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #3949,2213 Niagara St,Buffalo,NY,14207-2063,716-463-5250,-78.906448,42.944363,,America/New_York,N,,01/06/2000 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #5322,8297 Niagara Falls Blvd,Niagara Falls,NY,14304-1713,716-286-5128,-78.969456,43.08907,,America/New_York,N,,08/28/2002 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #2125,461 North Union Street,Olean,NY,14760,585-376-7153,-78.430413,42.084311,,America/New_York,N,,06/09/1993 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #4221,2120 Hyde Park Blvd,Niagara Falls,NY,14305-3216,716-286-5144,-79.030622,43.108243,,America/New_York,N,,06/22/2000 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #3464,791 Center St,Lewiston,NY,14092-1705,716-246-8009,-79.036619,43.171328,,America/New_York,N,,07/30/1998 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #6620,810  Portage Road,Niagara Falls,NY,14301-1120,380-345-1274,-79.05115,43.09702,,America/New_York,N,,01/06/2005 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #2129,100 Main St,Salamanca,NY,14779-1551,716-265-0007,-78.71403,42.158723,,America/New_York,N,,10/28/1992 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #1764,166 E 4th St,Dunkirk,NY,14048-2226,716-268-6021,-79.33006,42.484829,,America/New_York,N,,03/29/1990 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #3654,41 S Main St,Jamestown,NY,14701-6634,716-488-8071,-79.236338,42.092831,,America/New_York,N,,02/11/1999 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,New York,Family Dollar,2024-06-05
FAMILY DOLLAR #589,716 W Corbett Ave,Swansboro,NC,28584-8452,910-325-2338,-77.131326,34.694462,,America/New_York,N,,03/17/1983 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #10479,710 Queens Creek Road,Hubert,NC,28539,910-708-5076,-77.188746,34.676647,,America/New_York,N,,06/19/2014 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #1007,175 Freedom Way Ste 10,Midway Park,NC,28544-1428,910-467-0647,-77.325022,34.718539,,America/New_York,N,,12/06/1985 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #10549,320 W Main Street,Havelock,NC,28532-2610,252-652-8209,-76.919043,34.889196,,America/New_York,N,,11/13/2014 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #11872,302a Western Boulevard,Jacksonville,NC,28546-6337,910-378-9929,-77.3810279,34.75855401,,America/New_York,N,,04/13/2017 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #342,1419 N Marine Blvd,Jacksonville,NC,28540-6417,910-467-0646,-77.407374,34.767125,,America/New_York,N,,09/27/1984 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #3526,1122 Old Maplehurst Road,Jacksonville,NC,28540-3150,904-483-9426,-77.4738,34.733,,America/New_York,N,,11/12/1998 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #8764,4634 Gum Branch Rd,Jacksonville,NC,28540,910-467-0649,-77.459173,34.82657,,America/New_York,N,,12/15/2011 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #11669,2100 Burgaw Highway,Jacksonville,NC,28540-9203,904-428-5373,-77.50769809,34.73929563,,America/New_York,N,,07/14/2016 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #7066,1405 Neuse Blvd,New Bern,NC,28560-4628,252-649-6709,-77.05682035,35.10890723,,America/New_York,N,,01/19/2006 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #56,2511 Neuse Blvd,New Bern,NC,28562-3399,252-497-2224,-77.07774634,35.11760758,,America/New_York,N,,01/23/1970 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #8032,467 Nc Highway 58 N (West Jone,Trenton,NC,28585,252-397-6050,-77.365408,35.06705,,America/New_York,N,,02/05/2009 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #1224,13881 Nc Highway 55,Alliance,NC,28509,252-745-1458,-76.789551,35.144682,,America/New_York,N,,11/20/1986 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #12119,224 East Kornegay Street,Dover,NC,28526,252-208-9279,-77.43322,35.21699,,America/New_York,N,,06/07/2018 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #7168,8155 Main Street,Vanceboro,NC,28586,252-999-7207,-77.156677,35.305437,,America/New_York,N,,03/16/2006 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #1502,404 W. Main St.,Beulaville,NC,28518,910-597-6004,-77.776895,34.924692,,America/New_York,N,,08/25/1988 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #11311,2748 Nc Hwy 41,Chinquapin,NC,28521,910-463-6034,-77.81796347,34.83119288,,America/New_York,N,,10/16/2015 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #7279,14566 Us Highway 17 N  Ste 16,Hampstead,NC,28443-3519,910-319-9436,-77.710374,34.3651,,America/New_York,N,,04/13/2006 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #6889,6200 Highway 11 South,Pink Hill,NC,28572-8759,252-550-6003,-77.737894,35.068582,,America/New_York,N,,11/17/2005 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #3280,400 E New Bern Road (Hwy. 70),Kinston,NC,28504-6738,252-775-6408,-77.57829,35.242363,,America/New_York,N,,11/27/1997 00:00:00,N,2022-04-03T23:59:59,2022-05-02T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #10922,1945 Tulls Mill Road,Deep Run,NC,28525,252-775-6409,-77.706918,35.143718,,America/New_York,N,,01/15/2015 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #55,702 Plaza Blvd,Kinston,NC,28501-4436,252-208-9211,-77.579893,35.267403,,America/New_York,N,,02/05/1970 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #783,701 Plaza Blvd.,Kinston,NC,28501-1515,252-775-6040,-77.59032265,35.28555314,,America/New_York,N,,04/26/1984 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #11013,7989 Us Highway 117 S,Rocky Point,NC,28457-8411,910-623-6037,-77.881194,34.442321,,America/New_York,N,,01/08/2015 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #4653,200 W Wilmington St,Burgaw,NC,28425,910-789-6059,-77.929448,34.551189,,America/New_York,N,,03/29/2001 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #12236,3735 N Nc 111 & 903 Highway,Albertson,NC,28508,910-226-2331,-77.819275,35.11171,,America/New_York,N,,11/01/2018 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #7367,2046 Highway 258 N,Kinston,NC,28504,252-208-9256,-77.647003,35.292,,America/New_York,N,,09/07/2006 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #8009,114 E Southerland St.,Wallace,NC,28466-2327,910-463-1075,-77.995429,34.736126,,America/New_York,N,,04/30/2009 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #27,311 N. Main Street,Kenansville,NC,28349,910-275-4028,-77.9638,34.9613,,America/New_York,N,,06/30/1993 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #11208,301 S Sycamore Street,Rose Hill,NC,28458-8892,910-447-6066,-78.021025,34.824461,,America/New_York,N,,12/03/2014 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #6470,2307 N College Rd Ste 2,Wilmington,NC,28405-6427,910-746-6913,-77.872546,34.287943,,America/New_York,N,,08/12/2004 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #10430,501 Carteret Street,Bath,NC,27808,252-999-7231,-76.80713942,35.47548658,,America/New_York,N,,01/02/2014 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #10446,2616 Castle Hayne Road,Wilmington,NC,28401-2681,910-746-6914,-77.920267,34.289616,,America/New_York,N,,02/27/2014 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #450,148 3rd Street,Ayden,NC,28513-7253,252-501-3664,-77.433457,35.473754,,America/New_York,N,,11/23/1983 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #11333,4364 S Nc Hwy 111,Seven Springs,NC,28578,252-843-1267,-77.88919918,35.20150678,,America/New_York,N,,08/06/2015 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #771,223 E. Washington Street,La Grange,NC,28551,252-582-0352,-77.78407374,35.30364909,,America/New_York,N,,08/02/1984 00:00:00,N,2021-09-26T23:59:59,2021-10-07T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #11442,110 E Main Street,Hookerton,NC,28538,252-653-6987,-77.59010552,35.42394655,,America/New_York,N,,03/12/2015 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #57,207 East 5th Street,Washington,NC,27889-4466,252-362-6434,-77.05042,35.54534688,,America/New_York,N,,02/19/1970 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #13242,808 Montague Road,Currie,NC,28435,910-789-6002,-78.05145,34.44326,,America/New_York,N,,05/18/2023 00:00:00,N,,,Y,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #4677,655 Worthington Rd,Winterville,NC,28590-7847,252-999-7201,-77.383051,35.525201,,America/New_York,N,,05/24/2001 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #1787,722 S 17th Street,Wilmington,NC,28401,910-746-6910,-77.92688,34.22726,,America/New_York,N,,06/20/1990 00:00:00,N,,,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #5548,1013 Market St,Wilmington,NC,28401-4325,910-746-6912,-77.936097,34.236881,,America/New_York,N,,06/26/2003 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #12514,4037 Highway 123 N,Snow Hill,NC,28580,229-255-2079,-77.586235,35.47629,,America/New_York,N,,07/16/2020 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #734,110 Greenwood Sq,Snow Hill,NC,28580-1650,252-653-1003,-77.664298,35.439696,,America/New_York,N,,01/19/1984 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #114,104 W College St (N.C. #24),Warsaw,NC,28398-1810,910-226-2293,-78.092039,34.999758,,America/New_York,N,,11/18/1971 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #13664,420 Kingold Blvd,Snow Hill,NC,28580,252-917-6324,-77.689895,35.454483,,America/New_York,N,,06/15/2023 00:00:00,N,,,Y,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #400,112-C Village Rd  Ste 7,Leland,NC,28451-7412,910-746-6908,-77.996448,34.235235,,America/New_York,N,,05/14/1981 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #12676,5503 N Boyd Rd,Pinetown,NC,27865,252-362-6161,-76.8429,35.583527,,America/New_York,N,,09/03/2021 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,Y,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #10462,1700 Greenville Blvd. Sw,Greenville,NC,27834,252-999-7203,-77.425776,35.576307,,America/New_York,N,,10/03/2013 00:00:00,N,2021-09-19T23:59:59,2021-09-30T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #4163,2800 E 10th St Ste 101,Greenville,NC,27858-4001,252-999-7200,-77.34030154,35.60232346,,America/New_York,N,,06/01/2000 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #8341,570 Tomahawk Hwy.,Harrells,NC,28444,252-490-0051,-78.200223,34.727899,,America/New_York,N,,10/28/2010 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #7632,410 W Church St,Atkinson,NC,28421,910-661-2838,-78.174308,34.52635,,America/New_York,N,,05/17/2007 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #98,2530 S Memorial Dr,Greenville,NC,27834-5021,252-275-8113,-77.39618519,35.59273738,,America/New_York,N,,09/15/1971 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #10769,1601 Evans Street,Greenville,NC,27834,252-275-8251,-77.375412,35.598927,,America/New_York,N,,03/06/2014 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #10962,1411 Lanvale Road Ne,Leland,NC,28451,910-746-6032,-78.05759079,34.24360932,,America/New_York,N,,10/01/2015 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #6278,625 S Memorial Dr Box 625,Greenville,NC,27834-2856,252-275-8132,-77.392962,35.610886,,America/New_York,N,,08/28/2004 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #12134,2109 Pactolus Highway,Greenville,NC,27834,252-275-8104,-77.334785,35.626156,,America/New_York,N,,06/14/2018 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #133,614 North Breazeale Avenue,Mount Olive,NC,28365-1204,386-356-3243,-78.06447896,35.20246108,,America/New_York,N,,12/11/1973 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
FAMILY DOLLAR #5928,573 E. New Hope Rd,Goldsboro,NC,27534-7004,919-988-6501,-77.903159,35.386579,,America/New_York,N,,12/11/2003 00:00:00,N,2020-08-18T23:59:59,2021-08-26T23:59:59,N,0,North Carolina,Family Dollar,2024-06-05
