store_number,store_name,street,city,state,zip,latitude,longitude,state_name,brand,updated
1738,BRISTOL-VOLUNTR,1102 Volunteer Pky,Bristol,TN,37620,36.573059,-82.193573,Tennessee,McDonald's,2024-03-31
4823,BRISTOL-LEE HWY,2633 Lee Hwy,Bristol,VA,24201,36.624729,-82.159377,Virginia,McDonald's,2024-03-31
965,BRIS-BLOUNTVLLE,2633 W State,Bristol,TN,37620,36.594896,-82.214112,Tennessee,McDonald's,2024-03-31
37243,BASS PRO-BRISTOL,325 Pinnacle Parkway,Bristol,TN,37620,36.590645,-82.261688,Tennessee,McDonald's,2024-03-31
35844,ORLAND PARK - 17,11111 W 179th Street,Orland Park,IL,60467,41.563987,-87.888915,Illinois,McDonald's,2024-03-31
5442,FRANKFT-RT 45&30,21011 S Lagrange Road,Frankfort,IL,60423-7753,41.508116,-87.848995,Illinois,McDonald's,2024-03-31
23475,FRANKFORT-30&HAR,7215 W Lincoln Hwy,Frankfort,IL,60423,41.505579,-87.791791,Illinois,McDonald's,2024-03-31
22266,S.LEBANON,1725 Quentin Rd,Lebanon,PA,17042,40.313299,-76.424998,Pennsylvania,McDonald's,2024-03-31
7045,E LEBANON-CMBRLD,757 E Cumberland St,Lebanon,PA,17042,40.343079,-76.397716,Pennsylvania,McDonald's,2024-03-31
17301,NORTH LEBANON,1202 W Maple St,Lebanon,PA,17046,40.350011,-76.432817,Pennsylvania,McDonald's,2024-03-31
17302,CLEONA,493 W Pen Ave,Cleona,PA,17042,40.33614,-76.484491,Pennsylvania,McDonald's,2024-03-31
4355,PALMYRA-E MAIN,901 E Main St,Palmyra,PA,17078,40.314099,-76.583017,Pennsylvania,McDonald's,2024-03-31
19989,MYERSTOWN,295 W Lincoln,Myerstown,PA,17067,40.37812,-76.310991,Pennsylvania,McDonald's,2024-03-31
31893,DUPONT-NORTHWEST,1565 Wilmington Drive,Dupont,WA,98327,47.090696,-122.645616,Washington,McDonald's,2024-03-31
319,PORT HRN 24TH ST,1201 24th St,Port Huron,MI,48060-4849,42.970722,-82.453274,Michigan,McDonald's,2024-03-31
1329,PINE GROVE,2509 Pine Grove Ave,Port Huron,MI,48060-2868,43.000927,-82.439163,Michigan,McDonald's,2024-03-31
10056,24TH AVENUE,4155 24th Ave,Fort Gratiot,MI,48059,43.02932,-82.456772,Michigan,McDonald's,2024-03-31
11498,WADHAMS,2805 Wadhams,Smiths Creek,MI,48074-1433,42.985065,-82.538322,Michigan,McDonald's,2024-03-31
3354,MARYSVL-GRATIOT,1925 Gratiot Ave,Marysville,MI,48040-1278,42.916534,-82.483757,Michigan,McDonald's,2024-03-31
38765,ST  CLAIR,1336 Wadhams Rd,St Clair,MI,48079,42.863383,-82.559166,Michigan,McDonald's,2024-03-31
24582,MANITOWOC RSDT,5050 Hecker Rd,Manitowoc,WI,54221,44.072588,-87.715232,Wisconsin,McDonald's,2024-03-31
164,MANITOWOC,3512 Calumet Ave,Manitowoc,WI,54220-5430,44.083625,-87.691753,Wisconsin,McDonald's,2024-03-31
5097,"TWO RIVERS, WI",1414 Lake St,Two Rivers,WI,54241-3535,44.144751,-87.567524,Wisconsin,McDonald's,2024-03-31
16316,LEADER HTS,133 Leader Heights Road,York,PA,17403,39.910693,-76.70441,Pennsylvania,McDonald's,2024-03-31
3043,YORK-QUEEN,2061 South Queen Street,York,PA,17403-4806,39.937436,-76.692637,Pennsylvania,McDonald's,2024-03-31
7304,YORK-S.GEORGE ST,142 S George St,York,PA,17401,39.959895,-76.726888,Pennsylvania,McDonald's,2024-03-31
17812,CAPE HORN,655 Lombard St,Red Lion,PA,17356,39.915653,-76.630864,Pennsylvania,McDonald's,2024-03-31
1616,YORK-MEMORY LAN,380 Memory Ln,York,PA,17402,39.978156,-76.681949,Pennsylvania,McDonald's,2024-03-31
22809,NORTH YORK RELO,60 Arsenal Rd,York,PA,17405,39.983698,-76.736592,Pennsylvania,McDonald's,2024-03-31
31730,YORK CROSS,2125 York Crossing Dr,Shiloh,PA,17404,39.966056,-76.77593,Pennsylvania,McDonald's,2024-03-31
6499,RED LION-BROADWY,897 W Broadway St,Red Lion,PA,17356,39.896932,-76.622358,Pennsylvania,McDonald's,2024-03-31
7793,4015 E MARKET ST,4015 E Market St,York,PA,17402,39.992722,-76.636715,Pennsylvania,McDonald's,2024-03-31
22107,WEIGELSTOW,3141 Carlisle Rd,Dover,PA,17406,39.983901,-76.822231,Pennsylvania,McDonald's,2024-03-31
7437,E MNCHSTR-S MAIN,4245 N George St Extd,Manchester,PA,17345,40.046919,-76.723279,Pennsylvania,McDonald's,2024-03-31
5797,JEFF CITY-10MILE,3124 10 Mile Rd,Jefferson City,MO,65109-1728,38.580698,-92.23513,Missouri,McDonald's,2024-03-31
3952,JEFF CTY-JEFFRSN,1918 Jefferson St,Jefferson City,MO,65109-2062,38.553214,-92.199612,Missouri,McDonald's,2024-03-31
144,JEFF CTY-DUNKLIN,1425 Missouri Blvd,Jefferson City,MO,65109,38.579066,-92.195242,Missouri,McDonald's,2024-03-31
10218,HWY 50 & EASTLAN,815 Eastland Dr,Jefferson City,MO,65101,38.549508,-92.149552,Missouri,McDonald's,2024-03-31
34319,JACARANDA & 41,4269 S Tamiami Tr,Venice,FL,34293,27.05038,-82.39181,Florida,McDonald's,2024-03-31
4961,SOUTH VENICE,1720 S Tamiami Trail,Venice,FL,34293,27.070933,-82.423277,Florida,McDonald's,2024-03-31
15839,VENICE I-75,325 Commercial Ct,Venice,FL,34292,27.105602,-82.385298,Florida,McDonald's,2024-03-31
6592,ENGLEWOOD,1250 S Mccall Rd,Englewood,FL,34223,26.939976,-82.349289,Florida,McDonald's,2024-03-31
12119,NORTH PORT,14805 Tamiami Trl,North Port,FL,34287,27.039106,-82.220749,Florida,McDonald's,2024-03-31
2165,VENICE-NO VENICE,480 N Venice By-Pass,Venice,FL,34292,27.107651,-82.438499,Florida,McDonald's,2024-03-31
35205,LAUREL & PINEBRO,2480 Laurel Rd E,Venice,FL,34275,27.136891,-82.418747,Florida,McDonald's,2024-03-31
35784,HERON CREE,1013 Front Place,North Port,FL,34287,27.070776,-82.208007,Florida,McDonald's,2024-03-31
8064,"HARTVILLE, OH",868 W Maple St,Hartville,OH,44632-9669,40.967297,-81.345184,Ohio,McDonald's,2024-03-31
3394,AKRON-CANTON RD.,1230 Canton Rd,Akron,OH,44312-3321,41.031895,-81.428758,Ohio,McDonald's,2024-03-31
5378,LOUISVILLE,219 N Chapel St,Louisville,OH,44641-1202,40.838492,-81.260039,Ohio,McDonald's,2024-03-31
6866,ARKANSAS AVE,31 Arkansas Ave,Atlantic City,NJ,08401,39.359894,-74.437396,New Jersey,McDonald's,2024-03-31
33224,RELO-LAKE WYLIE,5262 Highway 557,Lake Wylie,SC,29710,35.119923,-81.085818,South Carolina,McDonald's,2024-03-31
31776,STO II- KINGSPOR,1331 John B Dennis Highway,Kingsport,TN,37660,36.505028,-82.553954,Tennessee,McDonald's,2024-03-31
407,KINGSPORT-FT HEN,2330 Fort Henry Dr,Kingsport,TN,37664,36.525304,-82.520807,Tennessee,McDonald's,2024-03-31
1739,KNGPRT-E STONE,1620 E Stone Dr,Kingsport,TN,37660,36.548642,-82.519492,Tennessee,McDonald's,2024-03-31
4685,LYNN GARDEN,1501 Lynn Garden Rd,Kingsport,TN,37665,36.579128,-82.567509,Tennessee,McDonald's,2024-03-31
5555,KNGSPRT-ALANDALE,4300 W Stone Dr,Kingsport,TN,37660,36.552468,-82.624952,Tennessee,McDonald's,2024-03-31
5814,KNGPRT-COLO HGTS,4317 Fort Henry Dr,Kingsport,TN,37662,36.481284,-82.496518,Tennessee,McDonald's,2024-03-31
26855,CHURCH HILL,201 Silver Lake Rd,Church Hill,TN,37642,36.527173,-82.686781,Tennessee,McDonald's,2024-03-31
37376,GATE CITY VA,119 Gateway Plaza,Gate City,VA,24251,36.637346,-82.565925,Virginia,McDonald's,2024-03-31
12303,JOHNSON TN,5016 Bobby Hicks Hwy,Johnson City,TN,37615,36.408376,-82.475265,Tennessee,McDonald's,2024-03-31
11656,NAVARRE/H-98,8644 Navarre Pky,Navarre,FL,32566-2163,30.402074,-86.861392,Florida,McDonald's,2024-03-31
31602,"FLOROSA, FL",2199 W Hwy 98,Mary Esther,FL,32569,30.411128,-86.747533,Florida,McDonald's,2024-03-31
19062,JOELTON,6451 Eatons Creek Rd,Joelton,TN,37080,36.321687,-86.868133,Tennessee,McDonald's,2024-03-31
1305,TOL-HOLLAND SYL.,3005 N Holland-Sylvania Rd,Toledo,OH,43615,41.675065,-83.68337,Ohio,McDonald's,2024-03-31
15593,CENTRAL AVE,7159 W Central Ave,Toledo,OH,43617,41.673163,-83.714879,Ohio,McDonald's,2024-03-31
362,TOL-SECOR ROAD,3138 Secor Rd,Toledo,OH,43606-1513,41.678694,-83.622177,Ohio,McDonald's,2024-03-31
12257,TOLEDO-MONROE/TA,5057 Monroe St,Toledo,OH,43623-3603,41.698168,-83.644272,Ohio,McDonald's,2024-03-31
4579,SYLV-ALEXIS RD.,5810 W Alexis Rd,Sylvania,OH,43560-2365,41.716115,-83.682943,Ohio,McDonald's,2024-03-31
12734,MONROE & DETROIT,3008 Monroe St,Toledo,OH,43606,41.665254,-83.57058,Ohio,McDonald's,2024-03-31
13401,LASKEY/JACKMAN,1727 W Laskey Rd,Toledo,OH,43613,41.706475,-83.586811,Ohio,McDonald's,2024-03-31
5710,SYLV-LOCKWOOD,1205 W Sylvania Ave,Toledo,OH,43612-1705,41.692222,-83.570006,Ohio,McDonald's,2024-03-31
10880,TOLEDO/CHERRY,1520 Cherry St,Toledo,OH,43608-2912,41.663977,-83.537227,Ohio,McDonald's,2024-03-31
5626,LAMBERTVIL-STERN,3350 W Sterns Rd,Lambertville,MI,48144-9738,41.749593,-83.627293,Michigan,McDonald's,2024-03-31
11650,TOLEDO/LEWIS AVE,831 W Alexis Rd,Toledo,OH,43612-4303,41.721282,-83.562519,Ohio,McDonald's,2024-03-31
4700,TOLEDO-MANHATTAN,567 Manhattan Blvd,Toledo,OH,43608-1270,41.686868,-83.53253,Ohio,McDonald's,2024-03-31
6488,TOLEDO-ALEXIS,1560 E Alexis Rd,Toledo,OH,43612-3952,41.72254,-83.509191,Ohio,McDonald's,2024-03-31
26495,US 10 & MACKINAW,5111 Mckinaw Road,Bay City,MI,48706,43.592813,-83.991831,Michigan,McDonald's,2024-03-31
4799,BAY C - S EUCLID,901 S Euclid,Bay City,MI,48706,43.592482,-83.914837,Michigan,McDonald's,2024-03-31
179,BAY C - N EUCLID,918 N Euclid Ave,Bay City,MI,48706,43.613397,-83.914098,Michigan,McDonald's,2024-03-31
5237,FRANKENLUST,6325 W Side Saginaw Road,Bay City,MI,48706-9385,43.556384,-83.950631,Michigan,McDonald's,2024-03-31
11182,BAY CITY/WILDER,3840 E Wilder Rd,Bay City,MI,48706-2146,43.62332,-83.900767,Michigan,McDonald's,2024-03-31
13686,BAY CTY WASHTN,314 Washington Ave,Bay City,MI,48708,43.593717,-83.888093,Michigan,McDonald's,2024-03-31
17705,KAWKAWLIN,2515 S Huron Ave,Kawkawlin,MI,48631,43.667277,-83.950542,Michigan,McDonald's,2024-03-31
23265,OIL1511,510 North Tuscola Road,Bay City,MI,48708,43.580482,-83.856456,Michigan,McDonald's,2024-03-31
12142,ESSEXVLE/CTRE,1495 Center Rd,Essexville,MI,48732,43.593837,-83.836439,Michigan,McDonald's,2024-03-31
5114,AUBURN-GARFIELD,4885 Garfield Road,Auburn,MI,48611-9421,43.599339,-84.088961,Michigan,McDonald's,2024-03-31
2307,SAG-TIBBY,2930 Tittabawassee Road,Saginaw,MI,48604-9468,43.480576,-83.973913,Michigan,McDonald's,2024-03-31
6130,FREELAND-MIDLAND,7374 Midland Rd,Freeland,MI,48623-8803,43.515748,-84.118437,Michigan,McDonald's,2024-03-31
14843,YORKVILLE -47/71,2007 S Bridge St,Yorkville,IL,60560,41.617857,-88.447666,Illinois,McDonald's,2024-03-31
37131,PLANO - ROUTE 34,12704 E Route 34,Plano,IL,60545,41.662092,-88.502866,Illinois,McDonald's,2024-03-31
7486,OZARK-HWY 14,401 N 21st St,Ozark,MO,65721,37.023633,-93.232761,Missouri,McDonald's,2024-03-31
37899,SANTA CLARITA -,27618 The Old Road,Valencia,CA,91355,34.423018,-118.584484,California,McDonald's,2024-03-31
11016,CASTAIC/LKE HUGH,27701 W Lake Hughes Rd,Castaic,CA,91384,34.497082,-118.623611,California,McDonald's,2024-03-31
16238,PENSACOLA FL,5 S Blue Angel Pkwy,Pensacola,FL,32506,30.402812,-87.343249,Florida,McDonald's,2024-03-31
12283,PERKINS/SAND III,908 W Perkins,Sandusky,OH,44870-4745,41.432722,-82.713044,Ohio,McDonald's,2024-03-31
22168,SR 2/ SR 101,3511 Tiffin Ave,Sandusky,OH,44870,41.420973,-82.757067,Ohio,McDonald's,2024-03-31
32777,MILAN ROAD,4204 Milan Road,Sandusky,OH,44870-5832,41.418461,-82.673588,Ohio,McDonald's,2024-03-31
6678,SANDUSKY-RIVER,2102 River Ave,Sandusky,OH,44870-3954,41.446903,-82.676186,Ohio,McDonald's,2024-03-31
6106,HURON-CLEVELAND,2118 Cleveland Rd W,Huron,OH,44839-1005,41.406765,-82.592438,Ohio,McDonald's,2024-03-31
21647,MILAN TWP,11015 State Route 250 N,Milan,OH,44846,41.333034,-82.62543,Ohio,McDonald's,2024-03-31
20637,MAGNOLIA,18630 Fm 1488,Magnolia,TX,77355,30.21277,-95.753607,Texas,McDonald's,2024-03-31
7119,SONOMA-HWY. 12,18988 Sonoma Hwy,Sonoma,CA,95476-5417,38.303112,-122.477066,California,McDonald's,2024-03-31
11579,STOW/DARROW,5020 Darrow Rd,Stow,OH,44224-1408,41.202162,-81.441079,Ohio,McDonald's,2024-03-31
2542,CUYAHOGA FALLS,1050 Graham Rd,Cuyahoga Falls,OH,44224-2935,41.162668,-81.475782,Ohio,McDonald's,2024-03-31
24570,STEELS CORNERS,712 Steels Corners Rd,Stow,OH,44224,41.180749,-81.483864,Ohio,McDonald's,2024-03-31
34016,KENT ROAD RELO,4346 Kent Road,Stow,OH,44224,41.155919,-81.405046,Ohio,McDonald's,2024-03-31
12852,MUNROE FALLS,12 Munroe Falls Ave,Munroe Falls,OH,44262,41.139664,-81.43968,Ohio,McDonald's,2024-03-31
7392,HUDSON-W STSBORO,134 West Steetsboro Rd,Hudson,OH,44236-2746,41.239747,-81.449036,Ohio,McDonald's,2024-03-31
11090,AKRON/HOWE RD,482 Howe Ave,Cuyahoga Falls,OH,44307-4957,41.118591,-81.477213,Ohio,McDonald's,2024-03-31
1310,KENT-S WATER ST,1280 S Water St,Kent,OH,44240-3844,41.142417,-81.358213,Ohio,McDonald's,2024-03-31
10566,TALLMADGE/SE AVE,23 Southeast Ave,Tallmadge,OH,44278-2317,41.100604,-81.439106,Ohio,McDonald's,2024-03-31
26655,TALLMADGE RELO,1349 E Tallmadge Ave,Akron,OH,44310,41.102449,-81.46595,Ohio,McDonald's,2024-03-31
19656,STREETSBORO,9439 Sr 14,Streetsboro,OH,44240,41.242161,-81.354015,Ohio,McDonald's,2024-03-31
31878,BRIMFIELD TWP. R,4223 State Route 43,Kent,OH,44240-6917,41.104838,-81.347732,Ohio,McDonald's,2024-03-31
20705,CLEVLAND/MOGADOR,3868 Mogadore Rd,Mogadore,OH,44260,41.050612,-81.395036,Ohio,McDonald's,2024-03-31
6789,TWINSBURG-AURORA,2533 Aurora Rd,Twinsburg,OH,44087-2147,41.311866,-81.447557,Ohio,McDonald's,2024-03-31
13668,MACEDONIA,6400 Macedonia Commons Blvd,Macedonia,OH,44067,41.305887,-81.517858,Ohio,McDonald's,2024-03-31
5340,MOHAWK ST.,1124 Mohawk St,Utica,NY,13503,43.09103,-75.222336,New York,McDonald's,2024-03-31
18030,UTICA,1700 Genesee St,Utica,NY,13501,43.089267,-75.2572,New York,McDonald's,2024-03-31
996,UTICA-171 GENESE,171 N Genesee St,Utica,NY,13502,43.10999,-75.219059,New York,McDonald's,2024-03-31
2454,WSHNTN ML-ONEIDA,3918 Oneida St,Washington Mills,NY,13479,43.052214,-75.271733,New York,McDonald's,2024-03-31
5755,YORKVILLE-ORISKA,350 Oriskany Blvd,Yorkville,NY,13495,43.114444,-75.276821,New York,McDonald's,2024-03-31
825,N HARTFRD-SENECA,8522 Seneca Turnpike,New Hartford,NY,13413,43.079712,-75.318426,New York,McDonald's,2024-03-31
2499,CLINTON-MEADOW,37 Meadow St,Clinton,NY,13323,43.043985,-75.385108,New York,McDonald's,2024-03-31
34356,VIERA & I-95,5370 Stadium Pkwy,Rockledge,FL,32955,28.268241,-80.737222,Florida,McDonald's,2024-03-31
18992,ROCKLEDGE-BARNES,3844 Murrel Rd,Rockledge,FL,32955,28.292565,-80.722716,Florida,McDonald's,2024-03-31
7451,ROCKLEDGE,1876 S Us Hwy 1,Rockledge,FL,32955,28.328289,-80.719813,Florida,McDonald's,2024-03-31
12519,FOREST LAKES,4625 State Rd 520,Cocoa,FL,32926,28.359351,-80.797751,Florida,McDonald's,2024-03-31
7469,COCOA DIXON,927 Dixon Blvd,Cocoa,FL,32922,28.374597,-80.740937,Florida,McDonald's,2024-03-31
10377,MERR ISL/N COURT,1000 N Courtenay Blvd,Merritt Island,FL,32953,28.374607,-80.700537,Florida,McDonald's,2024-03-31
17997,CLEARLAKE,2200 State Road 524,Cocoa,FL,32926,28.397644,-80.764504,Florida,McDonald's,2024-03-31
17851,COVINGTON,70345 Hwy 21,Covington,LA,70433-7150,30.45106,-90.13788,Louisiana,McDonald's,2024-03-31
4812,COVINGTON/HWY190,1007 Highway 190,Covington,LA,70433,30.47618,-90.086172,Louisiana,McDonald's,2024-03-31
25896,"COVINGTON, LA 25",73005 Highway 25,Covington,LA,70435,30.500319,-90.108126,Louisiana,McDonald's,2024-03-31
33601,MADISONVILLE GO,71325 Hwy 1077,Covington,LA,70433,30.467335,-90.18385,Louisiana,McDonald's,2024-03-31
6654,MANDEVILLE-HY 20,4575 Lasalle St,Mandeville,LA,70471,30.395189,-90.090295,Louisiana,McDonald's,2024-03-31
29445,"MANDEVILLE, LA -",1687 Dove Park Rd,Mandeville,LA,70471,30.412093,-90.041647,Louisiana,McDonald's,2024-03-31
13590,MANDEVILLE LA,2045 Florida Ave,Mandeville,LA,70448,30.364354,-90.062318,Louisiana,McDonald's,2024-03-31
4951,POCATELLO-S 5TH,1011 S 5th,Pocatello,ID,83201-6636,42.859303,-112.435513,Idaho,McDonald's,2024-03-31
1774,POCATELLO-YELLOW,831 Yellowstone Hwy,Pocatello,ID,83201-4414,42.889931,-112.451916,Idaho,McDonald's,2024-03-31
11492,CHUBBUCK,4260 Yellowstone Avenue,Chubbuck,ID,83202-2400,42.910992,-112.465672,Idaho,McDonald's,2024-03-31
10168,WHISKEY ROAD,1902 A Whiskey Rd,Aiken,SC,29803,33.523587,-81.719053,South Carolina,McDonald's,2024-03-31
20140,AIKEN/YORK RD,1157 York Street,Aiken,SC,29801,33.578365,-81.703069,South Carolina,McDonald's,2024-03-31
32494,"AIKEN, SC - RICH",3604 Richland Ave,Aiken,SC,29801,33.563999,-81.768107,South Carolina,McDonald's,2024-03-31
22600,CREEKWOOD,7185 State Rd 70 East,Bradenton,FL,34203,27.445189,-82.46961,Florida,McDonald's,2024-03-31
10687,UNIVERSITY,8494 Lockwood Ridge Road,Sarasota,FL,34243,27.389668,-82.506135,Florida,McDonald's,2024-03-31
4002,AIRPORT,8164 N Tamiami Trl,Sarasota,FL,34243,27.39494,-82.563045,Florida,McDonald's,2024-03-31
13787,NORTHGATE BLVD,4301 N Washington Blvd,Sarasota,FL,34234,27.371737,-82.53154,Florida,McDonald's,2024-03-31
6489,CORTEZ,3631 Cortez Rd W,Bradenton,FL,34210-3106,27.462064,-82.598545,Florida,McDonald's,2024-03-31
39590,WATERSIDE,6508 University Parkway,Sarasota,FL,34240,27.386051,-82.430724,Florida,McDonald's,2024-03-31
39571,SR 70 AND,14655 State Road 70 E,Bradenton,FL,34202,27.432532,-82.394477,Florida,McDonald's,2024-03-31
5049,FRUITVILLE ROAD,3511 Fruitville Rd,Sarasota,FL,34237-9027,27.337941,-82.49893,Florida,McDonald's,2024-03-31
13722,PARADISE BAY,7300 Cortez Rd,Bradenton,FL,34210,27.463072,-82.634509,Florida,McDonald's,2024-03-31
25724,ANDERSON PARKWAY,5554 Fruitville Rd,Sarasota,FL,34232-6405,27.33732,-82.458407,Florida,McDonald's,2024-03-31
5983,WASHINGTON,787 Washington Blvd,Sarasota,FL,34236,27.328815,-82.530107,Florida,McDonald's,2024-03-31
4515,OPELOUSAS-CRESWL,1206 Creswell Ln,Opelousas,LA,70570-7813,30.518738,-92.072205,Louisiana,McDonald's,2024-03-31
20714,PORT BARRE,17634 Highway 190,Port Barre,LA,70577,30.545892,-91.964313,Louisiana,McDonald's,2024-03-31
21778,SUNSET,1704 I-49 Service Road,Grand Coteau,LA,70541,30.416692,-92.051972,Louisiana,McDonald's,2024-03-31
3912,LINCOLNTON,1419 E Main St,Lincolnton,NC,28092,35.477093,-81.237872,North Carolina,McDonald's,2024-03-31
36159,LINCOLNTON NC II,2530 E Main Street,Lincolnton,NC,28092,35.480249,-81.209636,North Carolina,McDonald's,2024-03-31
23859,HWY 150,1000 E Church St,Cherryville,NC,28021,35.385616,-81.368529,North Carolina,McDonald's,2024-03-31
5138,REXBURG-175 EAST,175 Valley River Dr,Rexburg,ID,83440,43.833695,-111.778588,Idaho,McDonald's,2024-03-31
36056,REXBURG-TAMANA F,850 University Blvd,Rexburg,ID,83440,43.8041,-111.808068,Idaho,McDonald's,2024-03-31
12360,HWY 85,105 Plaza,Fountain,CO,80911,38.741973,-104.736266,Colorado,McDonald's,2024-03-31
8201,JOPLIN/I-44,4436 Hwy 43,Joplin,MO,64804,37.005445,-94.552221,Missouri,McDonald's,2024-03-31
29456,JOPLIN-32ND ST,3140 South Mcclelland,Joplin,MO,64804,37.055515,-94.533469,Missouri,McDonald's,2024-03-31
465,JOPLIN-MAIN,2701 S Main St,Joplin,MO,64804,37.060119,-94.51423,Missouri,McDonald's,2024-03-31
5817,JOPLIN-RANGELINE,3330 S Range Line,Joplin,MO,64804,37.051979,-94.47908,Missouri,McDonald's,2024-03-31
2318,JOPLIN-RANGE,1123 Range Line Rd,Joplin,MO,64801,37.078412,-94.477043,Missouri,McDonald's,2024-03-31
7531,JOPLIN-7TH&MAIDN,1531 W 7th,Joplin,MO,64801-3023,37.084993,-94.530721,Missouri,McDonald's,2024-03-31
11504,WEBB CTY/MADISON,410 S Madison,Webb City,MO,64870-2018,37.140786,-94.475643,Missouri,McDonald's,2024-03-31
10251,SARA SPRINGS X15,3003 Ny 50,Saratoga Springs,NY,12866,43.098323,-73.748355,New York,McDonald's,2024-03-31
987,SARATOGASP-SBROA,197 S Broadway,Saratoga Springs,NY,12866,43.074268,-73.78773,New York,McDonald's,2024-03-31
3960,BLSTN SPA-CHURCH,201 Church Ave Rte 50,Ballston Spa,NY,12020,42.992191,-73.850074,New York,McDonald's,2024-03-31
32808,UNIVERSITY HEIGH,2224 Warrensville Center Rd,University Heights,OH,44118,41.499092,-81.536804,Ohio,McDonald's,2024-03-31
504,SO EUCLID-MAYFLD,4500 Mayfield Rd,South Euclid,OH,44121-4017,41.51941,-81.517962,Ohio,McDonald's,2024-03-31
11746,CLEVELAND-E. 152,15110 Saint Clair,Cleveland,OH,44110-3720,41.552813,-81.575886,Ohio,McDonald's,2024-03-31
12172,WOODMERE-CHAGRIN,27570 Chagrin Blvd,Woodmere,OH,44122,41.461957,-81.484391,Ohio,McDonald's,2024-03-31
3947,RICHMOND HTS-RCH,465 Richmond Rd,Richmond Heights,OH,44143-2745,41.552032,-81.496414,Ohio,McDonald's,2024-03-31
3737,E. 222ND/EUCLID,22291 Euclid Ave,Euclid,OH,44117-1616,41.573032,-81.52565,Ohio,McDonald's,2024-03-31
277,MAYFIELD HTS-MAY,6225 Mayfield Rd,Mayfield Heights,OH,44124,41.520552,-81.455373,Ohio,McDonald's,2024-03-31
262,MAPLE HTS-NORTH,5114 Northfield Rd,Maple Heights,OH,44137-2107,41.421318,-81.527678,Ohio,McDonald's,2024-03-31
16491,BEDFORD HTS,25640 Miles Rd,Bedford Heights,OH,44128,41.423869,-81.497566,Ohio,McDonald's,2024-03-31
8017,WILLOUGHBY-BSHP,2841 Bishop Rd,Willoughby Hills,OH,44092,41.585033,-81.479156,Ohio,McDonald's,2024-03-31
12344,OAKWOOD VILLAGE,23321 Broadway Ave,Oakwood Village,OH,44146,41.367693,-81.5103,Ohio,McDonald's,2024-03-31
36566,"SPRING HILL, TN",3833 Old Port Royal Rd N,Spring Hill,TN,37174,35.73721,-86.892989,Tennessee,McDonald's,2024-03-31
5486,BROWNSBURG,1031 N Green St,Brownsburg,IN,46112-1034,39.856265,-86.392012,Indiana,McDonald's,2024-03-31
27095,BROWNSBURG 2,873 E Main St,Brownsburg,IN,46112,39.837665,-86.383056,Indiana,McDonald's,2024-03-31
40552,BROWNSBURG-EAST,4490 Gipper Way,Brownsburg,IN,46112,39.832075,-86.350741,Indiana,McDonald's,2024-03-31
7126,INDPLS-I-465&38,6830 W 38th St,Indianapolis,IN,46254-3910,39.824029,-86.280539,Indiana,McDonald's,2024-03-31
11382,AVON-US 36,6856 E Us Hwy 36,Avon,IN,46122-9181,39.763295,-86.402478,Indiana,McDonald's,2024-03-31
4215,INDY-CRAWFORD'LE,6155 Crawfordsville Rd,Indianapolis,IN,46224-3711,39.799888,-86.26818,Indiana,McDonald's,2024-03-31
15566,HWY 36 & RACEWAY,10747 E Us 36,Avon,IN,46123,39.763117,-86.331897,Indiana,McDonald's,2024-03-31
3061,INDY-W. 10TH ST.,7236 W 10th St,Indianapolis,IN,46224,39.779501,-86.288264,Indiana,McDonald's,2024-03-31
35456,"WHITESTOWN, IN -",4155 S Indianapolis Road,Whitestown,IN,46075,39.979601,-86.39572,Indiana,McDonald's,2024-03-31
24220,HWY. 90 E.,3919 Bienville Blvd,Ocean Springs,MS,39564,30.409505,-88.759071,Mississippi,McDonald's,2024-03-31
24699,"OCEAN SPRINGS, M",1323 Bienville Blvd,Ocean Springs,MS,39564,30.416634,-88.821389,Mississippi,McDonald's,2024-03-31
5595,GAUTIER-HWY 90NT,2701 Hwy 90 W,Gautier,MS,39553-5154,30.391638,-88.653937,Mississippi,McDonald's,2024-03-31
7,ST. MARTIN,7501 Washington Ave,Ocean Springs,MS,39564,30.449638,-88.841944,Mississippi,McDonald's,2024-03-31
23313,BEACH BLVD,692 E Beach Blvd,Biloxi,MS,39530,30.393211,-88.885336,Mississippi,McDonald's,2024-03-31
4329,N BILOXI/D'IBERV,10536 D'Iberville Blvd,D'Iberville,MS,39540,30.44077,-88.897597,Mississippi,McDonald's,2024-03-31
18347,SOUTH RIVER,113 Mitchells Chance Rd,Edgewater,MD,21037,38.930279,-76.566163,Maryland,McDonald's,2024-03-31
10389,ANAPLS/BAYRIDGE,897 Bay Ridge Rd,Annapolis,MD,21403,38.948851,-76.491062,Maryland,McDonald's,2024-03-31
2795,CROFTONYLAZAPT.T,1130 Route 3 S,Gambrills,MD,21054,39.022964,-76.69392,Maryland,McDonald's,2024-03-31
